informal,formal,point_indexes,label,len_label
udah di coba sama semua . sinyal full tapi lemote ora omom,sudah dicoba semuanya sama . sinyal penuh tetapi lambatnya luar biasa .,"[4, 0, 0, 0, 6, 0, 7, 15, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 3, 3, 3, 2, 3, 2, 9, 3, 3, 3, 3, 3, 3, 3, 2]",16
ga rugi banyak secara finansial tp rugi secara waktu dn kepercayaan . menghambat kerja,tidak rugi banyak secara finansial tapi rugi secara waktu dan kepercayaan . menghambat kerja .,"[2, 0, 3, 4, 5, 7, 0, 8, 9, 11, 0, 12, 13, 14, 15, 0]","[4, 3, 2, 2, 2, 4, 3, 2, 2, 4, 3, 2, 2, 2, 4, 2]",16
sumpah missionnya beres yai tp vouchernya ga dapet2,misinya selesai tetapi vouchernya tidak dapat - dapat .,"[8, 0, 0, 0, 0, 0, 0, 0, 9, 10, 14, 0, 0, 0, 0]","[6, 3, 3, 3, 3, 3, 3, 3, 2, 2, 8, 3, 3, 3, 2]",15
"hai kamu kemana aja sih dm aku kok gak dibalas , gangguan mulu kamu","hai , kamu ke mana saja ? dm aku kok tidak dibalas ? kamu mengalami gangguan terus .","[1, 11, 12, 0, 0, 0, 7, 8, 10, 0, 2, 15, 16, 0, 0, 6, 0]","[2, 2, 4, 3, 3, 3, 2, 2, 4, 3, 4, 2, 5, 3, 3, 7, 2]",17
min kalo upgrade ovo premium di ovo booth bayar ga ?,"admin , kalau upgrade ovo premium di ovo booth bayar tidak ?","[3, 0, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 0, 15, 0]","[6, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2]",16
"halo min , cara cek riwayat pengisian pulsa gimana ya ?",hallo admin . bagaimana cara melihat riwayat pengisian pulsa ?,"[4, 0, 0, 0, 6, 0, 7, 8, 11, 0, 0, 12, 0]","[8, 3, 3, 3, 4, 3, 2, 2, 2, 3, 3, 2, 2]",13
": ati - ati bang didepan ada jurang , nanti jatoh kita * duarr terjun * : dududuududu sakit neng","hati - hati bang , di depan ada jurang . nanti jatuh kita terjun . sakit neng .","[3, 0, 0, 5, 0, 9, 0, 8, 10, 7, 13, 0, 0, 17, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 25, 26, 27, 0]","[4, 3, 3, 4, 3, 2, 3, 2, 4, 5, 4, 3, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 2, 4, 2]",28
yg ini udah diumumkan pemenangnya mam,yang ini sudah diumumkan pemenangnya mam .,"[2, 0, 4, 0, 5, 6, 7, 0]","[4, 3, 4, 3, 2, 2, 4, 2]",8
"selamat siang , saya dapet sms dari xnumberx xnumberx . mengatas namakan telsel . memberikan penawaran cc bankmega . apakah ini benar ?","selamat siang . saya dapat sms dari xnumberx , mengatasnamakan telkomsel , memberikan penawaran cc bank mega . apakah ini benar ?","[1, 2, 16, 22, 6, 0, 7, 8, 9, 10, 11, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 23, 24, 25, 28, 0, 0, 29, 30, 31, 32, 33, 0]","[2, 2, 2, 6, 4, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2]",34
jaringan hilang . mati total . cs gak jelas . tidak bisa menjelaskan . nama cs risti .,jaringan hilang . mati total . customer service tidak jelas . tidak bisa menjelaskan . nama customer service risti .,"[1, 2, 3, 4, 5, 6, 11, 0, 0, 10, 12, 9, 13, 14, 15, 17, 0, 18, 19, 20, 0]","[2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 4, 2, 2, 2, 2, 5, 3, 2, 2, 2, 2]",21
min brusan ada yg tlpn ktnya klo mskin kode itu bakal dpt uang xnumberx . xnumberx apa benar atau hanya tipuan,"admin , barusan ada yang menelepon katanya kalau saya masukkan kode itu saya akan mendapatkan uang xnumberx . xnumberx . apa itu benar , atau hanya tipuan ?","[4, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 0, 0, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 0]","[7, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 3, 2, 6, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 2, 2, 4, 2]",33
halo saya top up grab ovo lewat atm barusan tapi kok belum masuk ya ?,"halo , saya top up grab ovo lewat atm barusan , tapi kenapa belum masuk ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 0, 16, 18, 0, 19, 0]","[2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 3, 2, 2, 3, 2, 2]",20
ini bts smartfren ya ? mirip seperti bts telkomsel .,ini bts smartfren ? mirip seperti bts telkomsel .,"[1, 2, 3, 4, 5, 7, 0, 8, 9, 10, 11, 12, 13, 0]","[2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2]",14
biar lebih aman pake atm anti skimming aja mba .,"agar lebih aman , gunakan atm anti skimming saja , mbak .","[2, 0, 3, 5, 0, 6, 7, 8, 11, 0, 0, 12, 0]","[4, 3, 2, 5, 3, 2, 2, 2, 6, 3, 3, 2, 2]",13
xnumberx nomor transaksi itu kak . penjual setuju untuk refund transaksi . membatalkan transaksi mohon bantuannya,xnumberx nomor transaksi itu kak . penjual telah setuju untuk pengembalian dana transaksi . mohon bantuannya untuk membatalkan transaksi .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 0, 0, 16, 19, 18, 21, 20, 17, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 5, 3, 3, 2, 2, 2, 4, 2, 4, 2]",22
knp susah bgt ngub bni ya . dr xnumberx hari yg lalu . sll ada notif sdg dlm antrian 🤸 ‍ ️,kenapa sangat susah menghubungi bni ? dari xnumberx hari yang lalu selalu ada notifikasi sedang dalam antrian .,"[3, 0, 0, 8, 0, 0, 0, 0, 12, 0, 0, 0, 13, 14, 15, 16, 18, 0, 22, 30, 0, 0, 23, 24, 28, 0, 0, 0, 19, 0, 0]","[5, 3, 3, 4, 3, 3, 3, 3, 5, 3, 3, 3, 2, 2, 2, 2, 4, 3, 4, 2, 3, 3, 2, 2, 6, 3, 3, 3, 2, 3, 2]",31
"halo , apakah promo topup min xnumberx xnumberx xnumberx rb bonus xnumberx xnumberx rb masih ada hari ini ?","halo , apakah promo topup min , xnumberx ribu bonus xnumberx ribu masih ada hari ini ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 24, 25, 31, 0, 0, 0, 0, 0, 32, 33, 34, 35, 36, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2]",37
saya ga nyaman mas dm saya digantungin daritadi,"saya tidak nyaman mas , dm saya digantungkan daritadi .","[1, 3, 0, 4, 5, 6, 7, 9, 0, 10, 11, 12, 0]","[2, 4, 3, 2, 4, 2, 2, 4, 3, 2, 2, 4, 2]",13
ini kenapa gabisa send sms konfirmasi ya min ?,"mengapa saya tidak bisa mengirimkan sms konfirmasi , admin ?","[6, 0, 0, 0, 0, 0, 7, 10, 0, 0, 11, 0]","[8, 3, 3, 3, 3, 3, 2, 5, 3, 3, 2, 2]",12
"min mau tanya sesuatu dong tp lewat dm aj , tolong dm duluan y min . penting","admin mau tanya sesuatu dong , tapi lewat pesan aja . tolong pesan duluan admin . penting .","[2, 0, 3, 4, 5, 10, 0, 16, 0, 0, 7, 13, 0, 17, 0, 0, 11, 18, 0]","[4, 3, 2, 2, 2, 2, 3, 5, 3, 3, 4, 4, 3, 5, 3, 3, 2, 4, 2]",19
"admin grab yang baik hati , saya minta tolong cek dm ya . terima kasih .",admin grab yang baik hari . saya minta tolong untuk periksa dm ya . terima kasih .,"[1, 2, 3, 4, 5, 14, 0, 0, 9, 10, 12, 0, 13, 17, 8, 16, 18, 15, 0]","[2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 5, 3, 2, 2, 2, 2, 4, 2, 2]",19
: seberapa kamu ? 🧑 : barusan order grab bike : terus ? 🧑 : setelah klik order langsung nunggu di depan rumah,: seberapa kamu ? : barusan order grabbike : terus ? : setelah klik order langsung menunggu di depan rumah .,"[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 14, 0, 0, 0, 15, 16, 18, 0, 19, 20, 21, 22, 24, 0, 25, 26, 27, 0]","[2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 5, 3, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 4, 3, 2, 2, 4, 2]",28
mau keluh kesah tentang sinyal xuserx via dm tp percuma jawabanya cuma gitu !,mau keluh kesah tentang sinyal xuserx via dm tapi percuma jawabannya hanya begitu !,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 0, 17, 0, 0, 0, 0, 18, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 6, 3, 3, 3, 3, 2, 2]",19
sudah saya dm . mohon di balas,sudah saya dm . mohon dibalas .,"[1, 2, 3, 4, 5, 8, 0, 0, 0]","[2, 2, 2, 2, 2, 5, 3, 3, 2]",9
"hai , xuserx tolong cek dm saya ya , thanks !",hai xuserx . tolong periksa dm saya . terima kasih !,"[1, 3, 0, 4, 5, 6, 8, 0, 9, 13, 0, 0, 0, 14, 0]","[2, 2, 3, 2, 2, 4, 4, 3, 2, 6, 3, 3, 3, 2, 2]",15
mimin xuserx kenapa registrasi paket yellow saya ga bisa - bisa ya ?,"admin xuserx , kenapa registrasi paket yellow saya tidak bisa - bisa ?","[3, 0, 0, 4, 5, 6, 7, 8, 9, 10, 12, 0, 13, 14, 16, 0, 17, 0]","[4, 3, 3, 2, 2, 4, 2, 2, 2, 2, 4, 3, 2, 2, 2, 3, 2, 2]",18
min ini kenapa lagi min udah dari tadi pagi ini sy gak bisa dm situ btw,admin ini kenapa lagi admin . sudah dari tadi pagi ini saya tidak bisa dm anda .,"[2, 0, 3, 4, 7, 0, 0, 8, 9, 10, 13, 0, 0, 14, 18, 0, 0, 0, 0]","[4, 3, 2, 2, 6, 3, 3, 2, 2, 2, 5, 3, 3, 2, 5, 3, 3, 3, 2]",19
min kok kode promo untungjatimlur gak bisa dipake xuserx ?,"admin , kenapa kode promo untungjatimlur tidak bisa dipakai xuserx ?","[3, 0, 0, 4, 5, 6, 7, 8, 10, 0, 13, 0, 0, 14, 15, 16, 17, 0]","[6, 3, 3, 2, 2, 2, 2, 2, 4, 3, 4, 3, 3, 2, 2, 2, 2, 2]",18
"udah update , wifi lantjar jaya , tetep lelet tuuh .","sudah update , wifi lancar jaya , tetap lambat itu .","[2, 0, 3, 4, 5, 8, 0, 0, 9, 16, 0, 0, 0, 0, 0, 0, 17, 0]","[4, 3, 2, 2, 2, 4, 3, 3, 2, 6, 3, 3, 3, 3, 3, 3, 2, 2]",18
jaringan lagi jelek kah ? dah xnumberx hari lemot,apakah jaringan lagi jelek ? sudah xnumberx hari lambat .,"[1, 2, 3, 5, 0, 7, 0, 8, 9, 10, 11, 14, 0, 0, 0]","[4, 2, 2, 2, 3, 4, 3, 2, 2, 2, 2, 5, 3, 3, 2]",15
ada apa denganmu ? kenapa setiap malem susah banget sinyalnya padahal sore aja bagus bett dah hmm,"ada apa denganmu ? kenapa setiap malam susah sekali sinyalnya , padahal sore saja bagus sekali .","[1, 2, 3, 4, 5, 6, 7, 10, 0, 0, 12, 0, 13, 14, 15, 17, 0, 22, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 4, 3, 2, 4, 2, 4, 3, 5, 3, 3, 3, 3, 2]",23
paket yang rp10 promo sampe kapan min ?,paket yang rp10 promo sampai kapan admin ?,"[1, 2, 3, 4, 5, 7, 0, 9, 0, 10, 0]","[2, 2, 2, 2, 2, 4, 3, 4, 3, 2, 2]",11
paket saya dgn resi xnumberx knp stuck dan belum dikirimkan dr tgl xnumberx ?,paket saya dengan resi xnumberx kenapa macet dan belum dikirimkan dari tanggal xnumberx ?,"[1, 2, 4, 0, 5, 6, 7, 8, 13, 0, 0, 0, 0, 14, 15, 18, 0, 0, 19, 20, 21, 22, 23, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 5, 3, 3, 3, 3, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2]",24
"kenapa sih potong pulsa terus ? gakenapa2 tiba2 pulsa habis . tau2 dapet sms pulsa sos , kacau",kenapa potong pulsa terus ? tidak kenapa - kenapa tiba - tiba pulsa habis . tahu - tahu dapat sms pulsa sos . kacau .,"[1, 3, 0, 4, 5, 6, 11, 0, 0, 0, 0, 13, 0, 14, 15, 19, 0, 0, 0, 20, 21, 23, 0, 24, 0]","[2, 2, 3, 2, 2, 2, 7, 3, 3, 3, 3, 5, 3, 2, 2, 7, 3, 3, 3, 2, 2, 4, 3, 4, 2]",25
"emang terbatas koo , gak semua orang dapet",memang terbatas . tidak semua orang mendapatkannya .,"[2, 0, 7, 0, 0, 0, 0, 8, 10, 0, 0]","[4, 3, 5, 3, 3, 3, 3, 2, 5, 3, 2]",11
wah saya incernya yang xnumberx xnumberx jt min dalam xnumberx hari,"wah , saya mengincar yang xnumberx juta admin , dalam xnumberx hari .","[1, 2, 5, 0, 0, 6, 7, 8, 9, 16, 0, 0, 0, 0, 0, 0, 17, 18, 19, 20, 21, 22, 0]","[2, 4, 4, 3, 3, 2, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 4, 2]",23
: seberapa kamu ? : gw besok mau nikah : terus ? : malam pertama nya sekarang,seberapa kamu ? saya besok mau menikah . terus ? malam pertamanya sekarang .,"[2, 0, 3, 4, 7, 0, 0, 8, 11, 0, 0, 12, 14, 0, 17, 0, 0, 18, 0]","[2, 3, 2, 2, 4, 3, 3, 2, 5, 3, 3, 2, 2, 3, 4, 3, 3, 4, 2]",19
berlakunya ikut billing cycle dan maksimal xnumberx bulan aja ya,berlakunya ikut siklus penagihan dan maksimal xnumberx bulan saja .,"[1, 2, 7, 0, 0, 0, 0, 8, 9, 10, 11, 12, 13, 16, 0, 0, 0]","[2, 2, 7, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2]",17
jawabannya ada di kategori a ( asuransi ) ikutan kuisnya yuk,jawabannya ada di kategori a ( asuransi . ayo ikuti kuisnya !,"[1, 2, 3, 4, 5, 6, 7, 10, 0, 0, 11, 13, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 2, 4, 3, 2]",14
"siang min , email saya belom ada balesan juga","siang admin , email saya belum ada balasan juga .","[1, 3, 0, 4, 5, 8, 0, 0, 11, 0, 0, 12, 0]","[2, 4, 3, 2, 2, 4, 3, 3, 4, 3, 3, 4, 2]",13
min woi cek dm elah dr td ga d respon,"admin , tolong periksa dm . sejak tadi belum ada respon .","[5, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 13, 0]","[7, 3, 3, 3, 3, 8, 3, 3, 3, 3, 3, 3, 4, 2]",14
"tambah semangatnya teman driver xuserx xuserx semua , semoga berlimpah rejekinya malam ini aamiin 🇮 🇩 @ kampus unija …","tambah semangatnya teman pengemudi xuserx xuserx semua . semoga berlimpah rezekinya malam ini , amin . 🇮 🇩 xuserx unija .","[1, 2, 3, 5, 0, 6, 7, 8, 9, 10, 11, 13, 22, 14, 16, 0, 17, 18, 12, 0, 0, 0, 23, 26, 0, 0, 27, 29, 0, 0]","[2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 4, 5, 2, 4, 3, 2, 2, 2, 3, 3, 3, 2, 6, 3, 3, 2, 4, 3, 2]",30
"mungkin dia sedang mencari alamat yg tidak pasti kang xuserx pasti sampai kok , cek nama penerimanya sapa kang .",mungkin dia sedang mencari alamat yang tidak pasti kang xuserx . pasti sampai . cek nama penerimanya siapa kang .,"[1, 2, 3, 4, 5, 7, 0, 8, 9, 10, 11, 12, 23, 14, 17, 0, 0, 18, 19, 20, 22, 0, 24, 13, 0]","[2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 4, 3, 4, 2, 2]",25
min kalo pada key bca saat baru dinyalakan muncul tulisan batt xnumberx artinya apa,"admin , kalau key bca saat baru dinyalakan muncul tulisan "" batt xnumberx , artinya apa ?","[4, 0, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 0]","[6, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2, 4, 2]",20
"bisa deposit tp ga bisa transfer keluar , disuruh nunggu sampai sistem normal , so it is lagi trouble . ok deh pake app lain aja . thanx !","bisa deposit tapi tidak bisa transfer keluar , disuruh menunggu sampai sistem normal . jadi ini lagi bermasalah . oke , pakai aplikasi lain saja . terima kasih !","[1, 2, 5, 0, 0, 6, 7, 8, 9, 11, 0, 12, 13, 21, 26, 0, 0, 0, 28, 0, 0, 18, 0, 0, 0, 0, 31, 0, 14, 0, 0, 32, 0]","[2, 2, 5, 3, 3, 2, 2, 2, 2, 4, 3, 2, 2, 2, 5, 3, 3, 3, 4, 3, 3, 5, 3, 3, 3, 3, 7, 3, 4, 3, 3, 2, 2]",33
yaudah makasih ya neng . paket internet xuserx ku abis soalnya,"ya sudah , terima kasih neng . paket internet xuserx aku habis soalnya .","[1, 6, 0, 0, 0, 0, 7, 8, 9, 10, 11, 12, 13, 16, 0, 0, 17, 0]","[2, 7, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 4, 2]",18
dear xuserx mohon bantuannya untuk memblokir nomor nomor ini . terlalu banyak jika harus saya laporkan satu persatu,"dear xuserx , mohon bantuannya untuk memblokir nomor - nomor ini . terlalu banyak jika harus saya laporkan satu - persatu .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 0]","[2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2]",23
min tokopedia youth ini dibuka dr tgl berapa ?,"admin , tokopedia youth ini dibuka dari tanggal berapa ?","[2, 0, 3, 4, 5, 6, 7, 10, 0, 0, 11, 12, 0]","[5, 3, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2]",13
"wahai admin gojek tersayang , tolong gk - xnumberx drivernya dimana","admin gojek tersayang , tolong pengemudi gk - xnumberx ada di mana ?","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 0, 0, 0, 0]","[2, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 7, 3, 3, 3, 2]",19
udah clear cache . log out . log in . ko ttp ga bs di pake sih,"sudah clear cache , log out , log in . kenapa tetap tidak bisa dipakai ?","[2, 0, 3, 4, 6, 0, 7, 9, 0, 10, 11, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 3, 2, 2, 4, 3, 2, 4, 3, 2, 2, 9, 3, 3, 3, 3, 3, 3, 3, 3, 2]",21
"terima kasih , atas jaringan yg bagus dan anti lelet",terima kasih atas jaringan yang bagus dan tidak lambat .,"[1, 2, 4, 0, 5, 7, 0, 8, 12, 0, 0, 0, 0]","[2, 2, 2, 3, 2, 4, 3, 2, 6, 3, 3, 3, 2]",13
jika pesanan tidak diproses penjual batal otomatis setelah brp hari ? di bukalapak tidak info spt itu .,"jika pesanan tidak diproses penjual , batal otomatis setelah berapa hari ? di bukalapak , tidak ada informasi seperti itu .","[1, 2, 3, 4, 5, 6, 7, 8, 11, 0, 0, 12, 13, 14, 15, 16, 17, 20, 0, 0, 21, 22, 0]","[2, 2, 2, 2, 2, 4, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 4, 6, 3, 3, 2, 2, 2]",23
ini member seventeen baru ya xuserx ? wkwk,apakah ini member seventeen baru ya xuserx ? hahaha .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 0, 0, 0, 0, 0]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 3, 2]",17
ok tks atas infonya . saya coba cek kak .,"baik , terima kasih atas infonya . saya coba cek , kak .","[4, 0, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]","[7, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2]",14
"tolong dicek min jb xphonex , masa masih dalam satu kota , nyampe seminggu sih ngirimnya ? udah itu dikirim ke luar kota lagi gimana ni ?","tolong dicek admin jb xphonex , masa masih dalam satu kota . sampai seminggu mengirimnya ? sudah itu dikirim ke luar kota lagi . bagaimana ini ?","[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 19, 0, 0, 0, 0, 23, 0, 0, 0, 24, 26, 0, 27, 28, 29, 30, 31, 34, 0, 0, 35, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 4, 3, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 6, 3, 3, 2, 2]",36
"saya sudah menghubungi call center xnumberx untuk menaikan limit dan menanyakan data saya . dan itu benar , kenapa data di admin twitter beda",saya sudah menghubungi pusat panggilan xnumberx untuk menaikan batas dan menanyakan data saya . dan itu benar . mengapa data di admin twitter berbeda ?,"[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 11, 12, 14, 0, 15, 16, 17, 18, 19, 20, 21, 24, 0, 0, 25, 26, 27, 29, 0, 0]","[2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2, 5, 3, 2]",30
"sinyal ku xnumberx g full tp knp buka google aja lemot apalagi yg lain ha || terpaksa ganti provid , tolong dong","sinyal aku xnumberx g penuh tetapi mengapa buka google saja lambat , apalagi yang lain . terpaksa ganti operator seluler . tolong .","[1, 3, 0, 4, 5, 6, 7, 12, 0, 0, 0, 0, 13, 27, 0, 0, 0, 19, 0, 23, 0, 0, 0, 24, 28, 0, 0, 17, 30, 0, 0]","[2, 4, 3, 2, 2, 2, 2, 6, 3, 3, 3, 3, 2, 5, 3, 3, 3, 4, 3, 4, 3, 3, 3, 2, 6, 3, 3, 2, 4, 3, 2]",31
"min saya mau tanya , saya sudah to up linkaja melalui mobile banking sebesar xnumberx xnumberx xnumberx rbu tapi saldonya tidak masuk , solusinya bagaimana yah ?","admin , saya mau tanya , saya sudah top up linkaja melalui mobile banking sebesar xnumberx ribu , tapi saldonya tidak masuk . solusinya bagaimana ?","[5, 0, 7, 4, 35, 6, 3, 9, 0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 33, 34, 36, 2, 37, 39, 0, 40, 0]","[4, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 4, 2, 2, 2, 3, 2, 2]",41
"min , hp bibi saya tadi hilang dicuri orang , bisa dilacak berdasarkan nomor simpatinya gak ?","admin , hp bibi saya tadi hilang dicuri orang . bisa dilacak berdasarkan nomor simpatinya tidak ?","[2, 0, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 14, 15, 16, 18, 0, 19, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2]",20
"hari minggu , di kcp buka untuk pembelian kartu flazz ngak ?","hari minggu di kantor cabang pembantu , apakah buka untuk pembelian kartu flazz ?","[1, 2, 4, 7, 3, 0, 0, 8, 9, 10, 11, 12, 14, 0, 15, 0]","[2, 2, 2, 4, 6, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2]",16
"detil data tambahan yg diminta sudah dikirimkan via dm , mohon untuk ditindak lanjuti .",detail data tambahan yang diminta sudah dikirimkan melalui dm . mohon untuk ditindaklanjuti .,"[2, 0, 3, 5, 0, 6, 7, 9, 0, 16, 0, 12, 17, 0, 0, 0, 11, 0]","[4, 3, 2, 4, 3, 2, 2, 4, 3, 2, 3, 2, 5, 3, 3, 3, 2, 2]",18
"ok deh , thanks atas reply yg diberikan",ok . terimakasih atas balasan yang diberikan .,"[1, 5, 0, 0, 0, 8, 0, 0, 9, 0]","[2, 5, 3, 3, 3, 5, 3, 3, 4, 2]",10
min no transaksi xnumberx dari kmrn gak pindah2 itu semua jasa kirim aja gk ada ket apa2 . di dm gk ada balesnya,"admin , nomor transaksi xnumberx dari kemarin tidak pindah - pindah . itu semua jasa kirim saja tidak ada keterangan apa - apa . di dm tidak ada balasannya .","[3, 0, 0, 4, 5, 6, 7, 8, 13, 0, 0, 0, 0, 25, 0, 16, 17, 18, 21, 0, 0, 23, 0, 26, 0, 15, 27, 29, 0, 32, 0, 0, 33, 0]","[6, 3, 3, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 5, 3, 2, 2, 2, 5, 3, 3, 4, 3, 6, 3, 2, 2, 4, 3, 4, 3, 3, 4, 2]",34
sebenernya cuma nanya paket tersebut bisa dipake saat di luar negeri atau ga ? udh saya dm perihal pertanyaan saya yaa,"sebenarnya hanya bertanya , paket tersebut bisa dipakai saat di luar negeri atau tidak ? sudah saya dm perihal pertanyaan saya .","[6, 0, 0, 0, 0, 0, 7, 8, 11, 0, 0, 12, 13, 14, 15, 17, 0, 20, 0, 0, 21, 22, 23, 24, 26, 0, 0]","[7, 3, 3, 3, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2, 2, 4, 3, 4, 3, 3, 2, 2, 2, 2, 4, 3, 2]",27
blacklist aja nih toko kalo kaya gini wkwkwk,blacklist saja ini toko kalau seperti ini hahaha .,"[1, 2, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 5, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",16
apakah bisa menggunakan xnumberx paket sekaligus ( xtra combo vip + xtra kuota ?,apakah bisa menggunakan xnumberx paket sekaligus ( xtra combo vip + xtra kuota ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",22
"harus fully paid nde , kemaren gue gitu kalo udah due datenga","harus dibayar penuh , nde . kemarin aku seperti itu kalau sudah masuk tanggalnya .","[1, 8, 0, 0, 0, 0, 7, 20, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 5, 3, 3, 3, 3, 2, 14, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",21
"lupa saya resinya , tolong cek by nama saya aja",saya lupa nomor resinya . tolong periksa berdasarkan nama saya saja .,"[2, 3, 1, 4, 6, 0, 9, 0, 0, 10, 12, 0, 0]","[2, 4, 2, 2, 4, 3, 5, 3, 3, 2, 5, 3, 2]",13
