informal,formal,point_indexes,label,len_label
kenapa ane ga bisa dpt kyk gitu yakk,kenapa saya tidak bisa dapat seperti itu .,"[1, 4, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0]","[2, 5, 3, 3, 7, 3, 3, 3, 3, 3, 3, 2]",12
maaf min mau nanya apakah bener ini nomor dari gojek ? + xxxnumberxxx,"maaf admin , ingin bertanya apakah benar ini nomor dari gojek ? + xxxnumberxxx .","[1, 6, 0, 0, 0, 0, 8, 0, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 0]","[2, 7, 3, 3, 3, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",21
udah . tolong segera diberi solusi dan saldo saya bisa balik . makasih,sudah . tolong segera diberi solusi dan saldo saya bisa kembali . terima kasih .,"[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 12, 0, 15, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 6, 3, 3, 2]",16
"kartu saya dengan nomor xxxnumberxxx baru diisi pulsa pada tanggal xxxnumberxxx xxxnumberxxx xxxnumberxxx . hari ini kartu tsb terblokir , mohon bantuannya .","kartu saya dengan nomor xxxnumberxxx baru diisi pulsa pada tanggal xxxnumberxxx xxxnumberxxx xxxnumberxxx . hari ini , kartu tersebut terblokir . mohon bantuannya .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 38, 35, 0, 36, 37, 41, 33, 40, 42, 39, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 2, 2]",43
"kartu xl saya susah sinyal terus , boleh bantu dicek ?",kartu xl saya selalu susah sinyal . boleh bantu diperiksa ?,"[1, 2, 3, 4, 5, 8, 0, 0, 9, 11, 0, 12, 0]","[2, 2, 2, 4, 2, 4, 3, 3, 2, 4, 3, 2, 2]",13
di area bali ga ada min,di area bali tidak ada admin .,"[1, 2, 3, 5, 0, 7, 0, 0]","[2, 2, 2, 4, 3, 5, 3, 2]",8
bulan ini lagi pindah telkomsel . aku udah merasakan ini sejak beberapa bulan yang lalu . belum lagi paketnya nggak bisa dipake .,bulan ini lagi pindah telkomsel . aku sudah merasakan ini sejak beberapa bulan yang lalu . belum lagi paketnya tidak bisa dipakai .,"[1, 2, 3, 4, 5, 6, 7, 9, 0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 0, 25, 0, 0, 26, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 3, 2, 2]",27
eh kok teror sih goblog ah,kenapa teror ? bodoh .,"[3, 0, 0, 8, 0, 0, 0, 0, 0]","[4, 3, 3, 6, 3, 3, 3, 3, 2]",9
biasa lah itu . aq sering bget kya gtu,itu biasa . aku sering sekali seperti itu .,"[3, 4, 0, 1, 6, 0, 13, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 2, 4, 3, 7, 3, 3, 3, 3, 3, 3, 2]",14
"pesen paket xxxnumberxxx ayam di xxxuserxxx pake xxxuserxxx yang nyampe cuma xxxnumberxxx ayam , yang satunya ntah kemana . kecharge full pula . aku lapar dan sedih","pesan paket dua ayam di xxxuserxxx pakai xxxuserxxx , yang sampai hanya satu ayam , yang satunya entah ke mana . terbayar penuh . aku lapar dan sedih .","[3, 0, 0, 9, 0, 0, 0, 0, 0, 10, 11, 12, 13, 14, 16, 0, 17, 18, 19, 31, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 30, 37, 0, 0, 0, 43, 0, 0, 0, 0, 0, 44, 45, 46, 47, 48, 0]","[4, 3, 3, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 2, 6, 6, 3, 3, 3, 6, 3, 3, 3, 3, 3, 2, 2, 2, 2, 4, 2]",49
min klo lupa akun shopee gimana aku daftar lg tp gak bisa shopepay soalnya udh terdaftar jdi gimn ?,admin . kalau lupa akun shopee bagaimana ? aku daftar lagi tetapi tidak bisa shopeepay karena sudah terdaftar . jadi bagaimana ?,"[3, 0, 0, 4, 5, 6, 25, 0, 9, 13, 0, 0, 0, 14, 20, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 8, 0]","[6, 3, 3, 2, 2, 2, 4, 3, 2, 6, 3, 3, 3, 2, 8, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 2, 2]",27
grabfood ga ada yg pick up kok ovo nya berkurang ?,"grabfood tidak ada yang pick up , tetapi mengapa ovo - nya berkurang ?","[1, 2, 3, 4, 6, 0, 8, 0, 9, 11, 0, 12, 13, 14, 15, 16, 0]","[2, 2, 2, 2, 4, 3, 4, 3, 2, 6, 3, 2, 4, 2, 2, 2, 2]",17
wkwowkwwoowowwok ya iyalah diakan login akun gojek pake nomor hp km yg dipencet asal asalan trs km angkat 🤷 ‍ ️,tentu saja karena dia login akun gojek pakai nomor hp kamu yang dipencet asal - asalan kemudian kamu angkat .,"[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 20, 22, 0, 23, 26, 0, 0, 27, 28, 29, 30, 31, 35, 0, 0, 0, 37, 0, 0]","[7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 3, 2, 5, 3, 3, 2, 2, 2, 4, 2, 5, 3, 3, 3, 4, 3, 2]",38
bisa dibantu cek dm nya min ?,bisa dibantu periksa dm nya min ?,"[1, 2, 4, 0, 5, 6, 7, 8, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 2]",9
cara xxxuserxxx mengapresiasi drivernya dengan bagi - bagi hadiah,cara xxxuserxxx mengapresiasi pengemudinya dengan bagi - bagi hadiah .,"[1, 2, 3, 4, 5, 6, 7, 9, 0, 10, 11, 12, 13, 14, 15, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 2]",16
dr kmaren kok xl no service . ada penjelasan ?,"sejak kemarin kenapa xl tidak ada servis , ada penjelasan ?","[6, 0, 0, 0, 0, 0, 10, 0, 0, 0, 11, 12, 13, 0]","[6, 3, 3, 3, 3, 3, 4, 3, 3, 3, 6, 2, 2, 2]",14
cara upgrade kartu ke xxxnumberxxx g sendiri bisa kayak yg d web itu ?,"apakah upgrade kartu ke xxxnumberxxx g sendiri , dapat seperti yang ada pada situs itu ?","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 17, 0, 0, 0, 0, 0, 18, 19, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 3, 3, 3, 3, 3, 2, 2, 2]",20
"apakah tanpa buku tabungan bisa , untuk upgrade nya , sama mau setor tunai soalnya pecahan xxxnumberxxx ribu , trimakasih",apakah tanpa buku tabungan bisa untuk upgradenya . sama mau setor tunai soalnya pecahan xxxnumberxxx ribu . terima kasih .,"[1, 2, 3, 4, 5, 7, 0, 8, 11, 0, 0, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 28, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 3, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 2]",29
. ada apa dengan kurir pos . sampai saat ini belum juga update ongkir nya . padahal sudah dari tgl . xxxdatexxx sudah berlaku tarif baru .,"ada apa dengan kurir pos ? sampai saat ini belum juga terbaharui ongkos kirimnya . padahal sejak tanggal xxxdatexxx , sudah berlaku tarif baru .","[2, 0, 3, 4, 5, 6, 8, 18, 9, 10, 11, 12, 7, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 0]","[2, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 9, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2]",34
mau tanya udh beli paket kok ga masuk2 gimana nii ?,"saya mau bertanya , saya sudah beli paket mengapa tidak masuk - masuk ? bagaimana ini ?","[1, 5, 0, 0, 0, 6, 9, 0, 0, 13, 0, 0, 0, 14, 0]","[4, 7, 3, 3, 3, 2, 5, 3, 3, 5, 3, 3, 3, 6, 2]",15
"sudah aku balas ya ka hehe . tolong dicek kembali , terimkasih banyak","sudah aku balas ya , kak , hahaha . tolong dicek kembali , terima kasih banyak .","[1, 2, 3, 4, 11, 0, 0, 8, 9, 10, 16, 7, 0, 0, 0, 0, 17, 0]","[2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 6, 7, 3, 3, 3, 3, 4, 2]",18
hhahaha yg trakhir pas kiss eresiinya lutcuu bangett njirr 🤣 🤣 🤣 🤣 🤣 ada xxxnumberxxx wink kayanya,"hahaha . yang terakhir , saat ciuman , ekspresinya sangat lucu . ada xxxnumberxxx wink , sepertinya .","[3, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 28, 29, 30, 31, 32, 35, 0, 25, 0]","[4, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 6, 3, 6, 2]",36
maaf kaa kalau emailnya ga valid gmna ya ?,maaf kak . bagaimana jika emailnya tidak valid ?,"[1, 5, 0, 0, 0, 6, 8, 0, 12, 0, 0, 0, 13, 0]","[2, 7, 3, 3, 3, 2, 4, 3, 2, 3, 3, 3, 2, 2]",14
"ini kenapa , kok internetnya dari tadi lemot banget",ini kenapa interetnya dari tadi lemot sekali ?,"[1, 2, 6, 0, 0, 0, 7, 8, 9, 10, 12, 0, 0]","[2, 2, 5, 3, 3, 3, 2, 2, 2, 2, 5, 3, 2]",13
pls ka nas kasian ga ada yang chat ni min,"tolong ka nas , kasihan tidak ada yang chat ini admin .","[3, 0, 0, 4, 8, 0, 0, 0, 9, 10, 13, 0, 0, 0]","[4, 3, 3, 2, 6, 3, 3, 3, 2, 2, 6, 3, 3, 2]",14
selamat siang . dua hari ini orderan grabfood di denpasar kok drivernya jauh - jauh dari resto ya ? kebetulan atau memang ada error ? terima kasih,"selamat siang . dua hari ini orderan grabfood di denpasar , kenapa drivernya jauh - jauh dari restoran ? kebetulan atau memang ada error ? terima kasih .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 0, 17, 18, 19, 20, 21, 25, 0, 0, 0, 26, 27, 28, 29, 30, 31, 32, 33, 34, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",35
waduh jadi gimana nih xxxuserxxx tolong di tindak lanjuti ya !,bagaimana xxxuserxxx tolong ditindaklanjuti !,"[6, 0, 0, 0, 0, 0, 7, 8, 9, 10, 16, 0, 0, 0, 0, 0, 17, 0]","[4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 4, 3, 3, 3, 3, 3, 2, 2]",18
"🤣 🤣 🤣 🤣 🤣 🤣 kebiasaan jawaban sesuai sop , jd ga perlu pake mikir , sampe ga liat2 lagi kalo di poto udh jelas tercantum","sudah terbiasa jawaban seperti sop , jadi tidak perlu berpikir . sampai - sampai tidak lihat kalau di foto sudah jelas tercantum .","[8, 0, 0, 0, 0, 0, 0, 0, 10, 0, 11, 14, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 30, 31, 0]","[5, 3, 3, 3, 3, 3, 3, 3, 4, 3, 2, 5, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 2, 4, 2]",32
"saya belom dapet nomor prlanggan xlhomenya , gimana ?","saya belum mendapatkan nomor pelanggan xl home - nya , bagaimana ?","[1, 5, 0, 0, 0, 9, 0, 0, 0, 12, 0, 0, 14, 0, 15, 0]","[2, 5, 3, 3, 3, 4, 3, 3, 3, 6, 3, 3, 4, 3, 2, 2]",16
yg paling akhir namanya keren bgtt,yang paling akhir namanya keren sekali .,"[2, 0, 3, 4, 5, 8, 0, 0, 0]","[4, 3, 2, 2, 2, 5, 3, 3, 2]",9
no offense but di isiin gopay secara tiba - tiba di hari gopay payday jadi bisa ikut rasain cashback nya would actually sucks !,"tanpa bermaksud menyinggung . tapi , diisikan go - pay secara tiba - tiba di hari go - pay payday , jadi bisa ikut merasakan cashbacknya akan benar - benar menyebalkan !","[8, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 12, 14, 20, 15, 16, 17, 21, 0, 0, 11, 22, 23, 24, 27, 0, 0, 28, 36, 0, 0, 0, 0, 0, 0, 0, 37, 0]","[11, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 4, 2, 2, 2, 2, 6, 3, 3, 2, 4, 2, 2, 4, 3, 3, 2, 10, 3, 3, 3, 3, 3, 3, 3, 2, 2]",38
"terima kasih . tdk perlu lagi min , mau berhenti saja paket internet nya , tolong cara nya gimana ?","terima kasih . tidak perlu lagi min . mau berhenti saja pakey internetnya . tolong , bagaimana caranya ?","[1, 2, 3, 5, 0, 6, 7, 9, 0, 10, 11, 13, 0, 16, 0, 20, 15, 0, 0, 0, 21, 0]","[2, 2, 2, 4, 3, 2, 2, 4, 3, 2, 2, 5, 3, 5, 3, 5, 2, 3, 3, 3, 2, 2]",22
"halo , ini saya login gabisa2 dari tadi , kodenya ga ke send2 di nomor saya . soalnya mau ganti nomor tolong dong",halo . mengapa saya tidak bisa login dari tadi ? kodenya tidak terkirim - kirim di nomor saya . soalnya mau ganti nomor . tolong .,"[1, 21, 0, 0, 22, 9, 0, 0, 0, 10, 12, 0, 13, 18, 0, 0, 0, 0, 19, 4, 5, 20, 23, 24, 25, 26, 28, 0, 0]","[2, 2, 3, 3, 4, 2, 3, 3, 3, 2, 4, 3, 2, 8, 3, 3, 3, 3, 2, 2, 5, 4, 2, 2, 2, 4, 4, 3, 2]",29
halo xxxuserxxx kenapa pas mau login kaya gini terus ya ?,halo xxxuserxxx . kenapa saat mau login seperti ini terus ?,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 12, 0, 0, 14, 0, 15, 0]","[2, 2, 2, 2, 2, 4, 4, 3, 2, 5, 3, 3, 2, 3, 2, 2]",16
"udah hampir xxxnumberxxx menit kayak gini terus , tiap dapet driver , langsung dicansel sama driver nya , kenapa sih gofood ini","sudah hampir xxxnumberxxx menit seperti ini terus . tiap dapat driver langsung dicancel oleh drivernya , kenapa sih gofood ini .","[2, 0, 3, 4, 5, 6, 7, 8, 30, 0, 0, 13, 0, 15, 0, 17, 0, 18, 22, 0, 0, 0, 24, 0, 25, 26, 27, 28, 29, 31, 11, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 4, 3, 4, 3, 2, 3, 2, 6, 3, 3, 3, 4, 3, 2, 2, 2, 2, 2, 5, 2, 2]",32
asuransi link tersebut berada di posisi no xxxnumberxxx xxxuserxxx xxxuserxxx xxxuserxxx * xxxnumberxxx,asuransi link tersebut berada di posisi nomor xxxnumberxxx xxxuserxxx xxxuserxxx xxxuserxxx * xxxnumberxxx xxxuserxxx,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2]",32
"saya cek , paket sudah di bogor . apa bisa langsung saya ambil ? dimana bisa saya ambil ?","saya cek , paket sudah di bogor . apa bisa langsung saya ambil ? dimana bisa saya ambil ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",21
"dear xxxuserxxx , udah dua hari ini driver gojek di bandar lampung pada mogok kasian temen - temen saya mau kemana - mana susah krna dsni ojol satunya jarang .",dear xxxuserxxx . sudah dua hari ini driver gojek di bandar lampung pada mogok . kasihan teman - teman saya mau kemana - mana susah karena disini ojek online satunya jarang .,"[1, 2, 3, 4, 5, 38, 0, 0, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 0, 0, 0, 24, 0, 25, 26, 27, 28, 29, 36, 0, 0, 0, 0, 0, 0, 37, 39, 8, 0]","[2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 4, 3, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 2, 4, 4, 2]",40
oalah malah lemot toh pake vpn .,walah malah lambat pakai vpn .,"[3, 0, 0, 8, 0, 0, 0, 0, 9, 10, 11, 0]","[5, 3, 3, 5, 3, 3, 3, 3, 2, 2, 2, 2]",12
"baik min , sebentar lagi saya kirim lewat dm . terimakasih .","baik admin , sebentar lagi saya kirim lewat dm . terima kasih .","[1, 3, 0, 4, 5, 6, 7, 8, 9, 10, 12, 0, 13, 0]","[2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2]",14
grab buka dm ku dong penting nih,grab buka dm aku . penting .,"[1, 2, 3, 4, 7, 0, 0, 9, 0, 0]","[2, 2, 2, 2, 5, 3, 3, 4, 3, 2]",10
bandwidth xxxnumberxxx xxxnumberxxx xxxnumberxxx kbps buat youtubean menggunakan indosat buffering terus tidak ?,apakah bandwidth xxxnumberxxx xxxnumberxxx xxxnumberxxx kbps untuk buka youtube menggunakan indosat buffering terus - menerus ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 0, 22, 0, 23, 24, 25, 26, 28, 0, 29, 0]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 3, 2, 2, 2, 2, 5, 3, 2, 2]",30
mbaknya gamau dm saya aja ?,mbak tidak mau dm saya saja ?,"[1, 5, 0, 0, 0, 6, 8, 0, 9, 0]","[2, 5, 3, 3, 3, 2, 4, 3, 2, 2]",10
ni layanan buat komplen bisa kan ka,ini layanan buat komplain bisa kak ?,"[2, 0, 3, 4, 6, 0, 9, 0, 0, 0]","[4, 3, 2, 2, 4, 3, 5, 3, 3, 2]",10
"sok - sokan diskon , bulan lalu masih sembilan puluh enam ribu . naek teroos","sok - sokan diskon , bulan lalu masih sembilan puluh enam ribu . naik saja terus !","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 2]",21
makasi mimiin tapi nama saya aufa bukan alfa hehe,"terima kasih admin , tapi nama saya aufa bukan alfa hehe .","[5, 0, 0, 0, 0, 6, 7, 8, 9, 10, 11, 12, 13, 0]","[7, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2]",14
min gimana nih ? kita warga twitter yang hobi rebahan menjadi badmood gara2 sinya susah . sinyal xxxnumberxxx g berasa xxxnumberxxx g malah e,"admin , bagaimana ini ? kita warga twitter yang hobi rebahan menjadi bad mood karena sinyal susah . sinyal xxxnumberxxx g berasa xxxnumberxxx g malah e .","[4, 0, 0, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 22, 0, 0, 0, 0, 0, 0, 21, 23, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 0]","[7, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",39
hi sis indira mau tanya ttg status no saya xxxphonexxx apakah sdh no aktif ?,"halo sis indira , mau tanya tentang status nomor saya xxxphonexxx . apakah sudah nomor aktif ?","[2, 0, 3, 4, 5, 6, 8, 0, 10, 0, 11, 12, 13, 14, 15, 18, 0, 0, 19, 20, 0]","[4, 3, 2, 2, 4, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 5, 3, 3, 2, 2, 2]",21
"hallo xxxuserxxx , untuk wilayah jogja sampai kapan gangguan teratasi ? hampir xxxnumberxxx jam tidak bisa tarik tunai rekpon .","halo xxxuserxxx , untuk wilayah jogjakarta sampai kapan gangguan teratasi ? hampir xxxnumberxxx jam tidak bisa tarik tunai rekening ponsel .","[3, 0, 0, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 0, 0, 30, 0]","[4, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2]",31
"giliran ntar bikin baru , tetep ga dapet voucher",saat nanti bikin baru tetap tidak dapat voucher .,"[4, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 12, 13, 14, 0]","[5, 3, 3, 3, 2, 6, 3, 3, 3, 3, 3, 2, 2, 4, 2]",15
ini maksudnya bgmn ya ? harus diapakan yg seperti ini ?,bagaimana maksudnya ini ? harus diapakan yang seperti ini ?,"[2, 6, 1, 0, 0, 0, 7, 8, 9, 11, 0, 12, 13, 14, 0]","[4, 2, 2, 3, 3, 3, 2, 2, 2, 4, 3, 2, 2, 2, 2]",15
"🤣 🤣 ngakak pek guiing2 , horang haya mah bebas , bebas goblog - nya mana nih bos taksi songong itu , suruh bawa pulang nih grab ke negaranya",ketawa sampai guling - guling . orang kaya mah bebas . bebas bodohnya . mana ini bos taksi yang songong itu suruh bawa pulang grab ke negaranya .,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 0, 22, 0, 0, 14, 0, 24, 0, 25, 26, 27, 28, 30, 0, 31, 32, 34, 0, 35, 36, 37, 38, 0]","[6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 6, 3, 3, 7, 3, 4, 3, 2, 4, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 4, 2]",39
cek dm min disana ada nomer nomer kartu yg baru dibeli dan tidak bisa dipake internet . monggo solusinya,"cek dm , admin . di sana ada nomor - nomor kartu yang baru dibeli dan tidak bisa dipakai internet . dipersilahkan solusinya .","[1, 2, 18, 0, 0, 8, 0, 0, 10, 0, 11, 12, 13, 14, 17, 0, 0, 21, 5, 0, 0, 22, 0]","[2, 2, 5, 3, 3, 6, 3, 3, 4, 3, 2, 2, 2, 2, 4, 3, 3, 7, 5, 3, 3, 4, 2]",23
udah di coba nda . sami wae . -_-,"sudah dicoba , sama saja .","[6, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]",15
"kenapa sih xxxuserxxx ditelpon ga bisa2 terus ? sesibuk itu kah ? ini aku mau login mbanking ga bisa nih , aku kudu piye",mengapa sih xxxuserxxx diteleponn tidak bisa - bisa terus ? apakah sesibuk itu ? ini aku mau login m - banking tidak bisa . aku harus bagaimana ?,"[2, 0, 3, 4, 5, 6, 7, 24, 0, 0, 12, 0, 13, 14, 15, 16, 18, 0, 19, 20, 21, 22, 30, 0, 27, 0, 0, 10, 0, 0, 34, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 4, 3, 3, 2, 3, 2, 4, 2, 2, 2, 3, 2, 2, 2, 2, 9, 3, 4, 3, 3, 4, 3, 3, 6, 3, 3, 3, 2]",35
paketan lp320198795sg kok belum datang . lambat amat .,paketan lp320198795sg kenapa belum datang ? sangat lambat .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 0, 13, 15, 18, 14, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 5, 2, 2, 3, 3, 2]",19
driver online yg ngocol pasti kesel terus nyinyir liat beginian . ngoceh bla . bla bukannya istighfar sambil bilang gw juga mau kaya gini ahh,"pengemudi online yang tengil , pasti kesel lalu menyindir melihat yang seperti ini . ngomong blabla . bukannya istigfar sambil bilang , saya juga ingin yang seperti ini .","[2, 0, 6, 0, 0, 0, 7, 15, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 20, 22, 0, 24, 0, 25, 26, 28, 0, 34, 0, 0, 0, 0, 0, 0]","[4, 3, 7, 3, 3, 3, 2, 9, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 2, 3, 5, 3, 2, 2, 5, 3, 8, 3, 3, 3, 3, 3, 2]",35
kurang adil ya kayanya di tokped aja penjual bisa ngasih reputasi ke akun pembeli 🤭,kurang adil kayaknya . di tokopedia penjual bisa memberi reputasi ke akun pembeli .,"[1, 2, 6, 0, 0, 0, 8, 0, 11, 0, 0, 12, 15, 0, 0, 16, 17, 18, 20, 0, 0]","[2, 2, 5, 3, 3, 3, 4, 3, 4, 3, 3, 2, 4, 3, 3, 2, 2, 2, 4, 3, 2]",21
bisa cek aja app mytelkomsel kalo gak bisa * xxxnumberxxx,bisa cek saja aplikasi mytelkomsel kalau tidak bisa * xxxnumberxxx *,"[1, 2, 5, 0, 0, 6, 7, 8, 11, 0, 0, 12, 13, 14, 15, 16, 17, 18, 0]","[2, 2, 5, 3, 3, 2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2]",19
hai xxxuserxxx . apakah top up gopay ada masalah ? saya tadi topup via atm bri tapi belum nambah di saldo .,hai xxxuserxxx . apakah top - up gopay ada masalah ? saya tadi top up lewat atm bri tetapi saldo saya belum bertambah .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 0, 0, 22, 28, 0, 29, 0, 0, 0, 24, 30, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 4, 3, 4, 3, 3, 3, 4, 2, 2]",31
kak kenapa ga bisa bales sms ke xxxnumberxxx ?,"kak , mengapa tidak bisa balas sms ke xxxnumberxxx ?","[1, 4, 0, 0, 7, 0, 0, 8, 9, 10, 11, 12, 13, 14, 15, 0]","[2, 6, 3, 3, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16
"iya , paham . yg saya protes kan kenapa smsnya bilang bakal diantar hari ini ? kalo","iya , paham . yang saya protes kan kenapa sms - nya bilang bakal diantar hari ini ? kalo .","[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 12, 0, 13, 14, 15, 16, 17, 18, 19, 0]","[2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 5, 3, 2, 2, 2, 2, 2, 2, 4, 2]",20
